filepath,emotion,sentiment,transcription,true_sentiment,pred_sentiment
Savee/JK_f06.wav,fear,unsatisfied,straw hats are out of fashion this year,unsatisfied,unsatisfied
Savee/JK_f07.wav,fear,unsatisfied,that diagram makes sense only after much study,unsatisfied,unsatisfied
Savee/JK_f08.wav,fear,unsatisfied,special task forces rescue hostages from kittnappers,unsatisfied,satisfied
Savee/JK_f09.wav,fear,unsatisfied,the tooth fairy forgot to come when roger's tooth fell out,unsatisfied,unsatisfied
Savee/JK_f10.wav,fear,unsatisfied,we'll rop in wear a yellow,unsatisfied,unsatisfied
Savee/JK_f11.wav,fear,unsatisfied,their props were two stef ladders a chair and a palm fan,unsatisfied,unsatisfied
Savee/JK_f12.wav,fear,unsatisfied,this is a problem that goes considerably beyond questions of salary and tenure,unsatisfied,unsatisfied
Savee/JK_f13.wav,fear,unsatisfied,the pulsing glow of a cigarette,unsatisfied,unsatisfied
Savee/JK_f14.wav,fear,unsatisfied,one lookd down on a sea of leaves a breaking wave of flower,unsatisfied,satisfied
Savee/JK_f15.wav,fear,unsatisfied,we will achieve a more vivid sense of what it is by realizing what it is not,unsatisfied,satisfied
Savee/JK_h01.wav,happy,satisfied,she had your dark suit in greasy washwater all year,satisfied,unsatisfied
Savee/JK_h02.wav,happy,satisfied,don't ask me to carry an oily rag like that,satisfied,unsatisfied
Savee/JK_h03.wav,happy,satisfied,will you tell me why,satisfied,satisfied
Savee/JK_h04.wav,happy,satisfied,those musicians harmonize marvellously,satisfied,satisfied
Savee/JK_h05.wav,happy,satisfied,the eastern coast is a place for pure pleasure and excitement,satisfied,satisfied
Savee/JK_h06.wav,happy,satisfied,that noise problem grows more annoying each day,satisfied,unsatisfied
Savee/JK_h07.wav,happy,satisfied,project development was proceeding too slowly,satisfied,unsatisfied
Savee/JK_h08.wav,happy,satisfied,the oasis was a mirage,satisfied,unsatisfied
Savee/JK_h09.wav,happy,satisfied,are your grades higher or lower than nancy's,satisfied,unsatisfied
Savee/JK_h10.wav,happy,satisfied,serve the colslough after i at the oil,satisfied,unsatisfied
Savee/JK_h11.wav,happy,satisfied,by that one feels that magnetic forces are as general as electrical forces,satisfied,unsatisfied
Savee/JK_h12.wav,happy,satisfied,his artistic accomplishments guaranteed him entry into any social gathering,satisfied,satisfied
Savee/JK_h13.wav,happy,satisfied,he would not carry a brief case,satisfied,unsatisfied
Savee/JK_h14.wav,happy,satisfied,obviously the bridle pair has many adjustments to make to their new situation,satisfied,unsatisfied
Savee/JK_h15.wav,happy,satisfied,both the conditions and the complicity are documented in considerable details,satisfied,satisfied
Savee/JK_n01.wav,neutral,neutral,she had your dark suit in greasy washwater all year,neutral,unsatisfied
Savee/JK_n02.wav,neutral,neutral,don't ask me to carry an oily rag like that,neutral,unsatisfied
Savee/JK_n03.wav,neutral,neutral,will you tell me why,neutral,satisfied
Savee/JK_n04.wav,neutral,neutral,the best way to learn is to solve extra problems,neutral,unsatisfied
Savee/JK_n05.wav,neutral,neutral,calciom makes bones and teeth strong,neutral,satisfied
Savee/JK_n06.wav,neutral,neutral,catostrophic economic cutbacks neglect the poor,neutral,unsatisfied
Savee/JK_n07.wav,neutral,neutral,allow leway here but rationalize all errors,neutral,unsatisfied
Savee/JK_n08.wav,neutral,neutral,gregg buys fresh milk each week day morning,neutral,satisfied
Savee/JK_n09.wav,neutral,neutral,agricultural products are unevenly distributed,neutral,unsatisfied
Savee/JK_n10.wav,neutral,neutral,the nearest synagogue may not be within walking distance,neutral,unsatisfied
Savee/JK_n11.wav,neutral,neutral,as such it was beyond politics and had no need of justification by a message,neutral,unsatisfied
Savee/JK_n12.wav,neutral,neutral,he always seemed to have money in his pocket,neutral,unsatisfied
Savee/JK_n13.wav,neutral,neutral,no return address whatsoever,neutral,unsatisfied
Savee/JK_n14.wav,neutral,neutral,keep your seats boys i just want to put some finishing touches on this thing,neutral,satisfied
Savee/JK_n15.wav,neutral,neutral,he ripped down the seliphane carefully and laid three dogs on the tinfoil,neutral,unsatisfied
Savee/JK_n16.wav,neutral,neutral,she had your dark suit in greasy wash water all year,neutral,unsatisfied
Savee/JK_n17.wav,neutral,neutral,don't ask me to carry an oily rag like that,neutral,unsatisfied
Savee/JK_n18.wav,neutral,neutral,will you tell me why,neutral,satisfied
Savee/JK_n19.wav,neutral,neutral,who authorized the unlimited expense account,neutral,unsatisfied
Savee/JK_n20.wav,neutral,neutral,destroy every file related to my orders,neutral,unsatisfied
Savee/JK_n21.wav,neutral,neutral,please take this dirty table cloth to the cleaners for me,neutral,unsatisfied
Savee/JK_n22.wav,neutral,neutral,the small boy put the worm on the hook,neutral,unsatisfied
Savee/JK_n23.wav,neutral,neutral,call an ambulance for medical assistance,neutral,unsatisfied
Savee/JK_n24.wav,neutral,neutral,tornadoes often destroy acres of farmland,neutral,unsatisfied
Savee/JK_n25.wav,neutral,neutral,the carpet clean u shampooed our oriental rug,neutral,satisfied
Savee/JK_n26.wav,neutral,neutral,his shoulder felt as if it were broken,neutral,unsatisfied
Savee/JK_n27.wav,neutral,neutral,the prospect of cutting back spending is an unpleasant one for any governor,neutral,unsatisfied
Savee/JK_n28.wav,neutral,neutral,the diagnosis was discouraging however he was not overly worried,neutral,satisfied
Savee/JK_n29.wav,neutral,neutral,those musicians harmonized marvellously,neutral,satisfied
Savee/JK_n30.wav,neutral,neutral,the eastern coast is a place for pure pleasure and excitement,neutral,satisfied
Savee/JK_sa01.wav,sad,unsatisfied,she had your dark suit in greasy washwater all year,unsatisfied,unsatisfied
Savee/JK_sa02.wav,sad,unsatisfied,don't ask me to carry an oily rag like that,unsatisfied,unsatisfied
Savee/JK_sa03.wav,sad,unsatisfied,will you tell me why,unsatisfied,satisfied
Savee/JK_sa04.wav,sad,unsatisfied,the prospect of cutting back spending is an unpleasant one for any governor,unsatisfied,unsatisfied
Savee/JK_sa05.wav,sad,unsatisfied,the diagnosis was discouraging however he was not overly worried,unsatisfied,satisfied
Savee/JK_sa06.wav,sad,unsatisfied,before thursday's examine review every formula,unsatisfied,unsatisfied
Savee/JK_sa07.wav,sad,unsatisfied,they enjoy it when i oldition,unsatisfied,satisfied
Savee/JK_sa08.wav,sad,unsatisfied,john clean shellfish for a living,unsatisfied,satisfied
Savee/JK_sa09.wav,sad,unsatisfied,he stole a dime from a beggar,unsatisfied,unsatisfied
Savee/JK_sa10.wav,sad,unsatisfied,jeff thought you argued in favor of a centrifuge purchase,unsatisfied,unsatisfied
Savee/JK_sa11.wav,sad,unsatisfied,however the litter remained augmented by several dozen lunch room suppers,unsatisfied,unsatisfied
Savee/JK_sa12.wav,sad,unsatisfied,american newspaper reviewers liked to call his plays nialistic,unsatisfied,unsatisfied
Savee/JK_sa13.wav,sad,unsatisfied,but the ships are very slow now and we don't get so many sailors any more,unsatisfied,unsatisfied
Savee/JK_sa14.wav,sad,unsatisfied,it's one of the rare public ventures here on which nearly every one is agreed,unsatisfied,satisfied
Savee/JK_sa15.wav,sad,unsatisfied,no manufacturer has taken the initiative in pointing out the costs involved,unsatisfied,unsatisfied
Savee/JK_su01.wav,surprise,neutral,she had your dark suit in greasy washwater all year,neutral,unsatisfied
Savee/JK_su02.wav,surprise,neutral,don't ask me to carry an oily rag like that,neutral,unsatisfied
Savee/JK_su03.wav,surprise,neutral,will you tell me why,neutral,satisfied
Savee/JK_su04.wav,surprise,neutral,the carpetclean a shampood i'll oriental rug,neutral,unsatisfied
Savee/JK_su05.wav,surprise,neutral,his shoulder felt as if it were broken,neutral,unsatisfied
Savee/JK_su06.wav,surprise,neutral,the viewpoint overlooked the ocean,neutral,satisfied
Savee/JK_su07.wav,surprise,neutral,i'd ride the subway but i haven't enough change,neutral,unsatisfied
Savee/JK_su08.wav,surprise,neutral,the clumsy customer spilt some expensive perfume,neutral,unsatisfied
Savee/JK_su09.wav,surprise,neutral,please dig my potatoes up before frost,neutral,unsatisfied
Savee/JK_su10.wav,surprise,neutral,grandmother out grew her up bringing him petticoats,neutral,satisfied
Savee/JK_su11.wav,surprise,neutral,salvation reconsidered,neutral,satisfied
Savee/JK_su12.wav,surprise,neutral,properly use the present book is an excellent instrument of enlightenment,neutral,satisfied
Savee/JK_su13.wav,surprise,neutral,lighted windows glow jewel bright through the downpor,neutral,satisfied
Savee/JK_su14.wav,surprise,neutral,but this doesn't dettract from its merit as an interesting if not great film,neutral,satisfied
Savee/JK_su15.wav,surprise,neutral,he further proposed grants of an unspecified sum for experimental hospitals,neutral,unsatisfied
Savee/KL_a01.wav,angry,unsatisfied,she had your dark souit and greasy wash war all year,unsatisfied,unsatisfied
Savee/KL_a02.wav,angry,unsatisfied,don't ask me to curry an oile roggly gout,unsatisfied,unsatisfied
Savee/KL_a03.wav,angry,unsatisfied,will you tell me why,unsatisfied,satisfied
Savee/KL_a04.wav,angry,unsatisfied,who authorized then let me expense a co,unsatisfied,unsatisfied
Savee/KL_a05.wav,angry,unsatisfied,destroy every file relate to my oddis,unsatisfied,unsatisfied
Savee/KL_a06.wav,angry,unsatisfied,corientisiplay tarred with beech bowls for os,unsatisfied,unsatisfied
Savee/KL_a07.wav,angry,unsatisfied,he will ll allow a rare lie,unsatisfied,unsatisfied
Savee/KL_a08.wav,angry,unsatisfied,withdraw all forny actroditions at once,unsatisfied,unsatisfied
Savee/KL_a09.wav,angry,unsatisfied,right no not be the best claim for business marriagers,unsatisfied,unsatisfied
Savee/KL_a10.wav,angry,unsatisfied,kindegarded children decorate their coshums for all holidays,unsatisfied,unsatisfied
Savee/KL_a11.wav,angry,unsatisfied,a few years later the dumb fell in,unsatisfied,unsatisfied
Savee/KL_a12.wav,angry,unsatisfied,but in this one sete should be welcomed orderers,unsatisfied,satisfied
Savee/KL_a13.wav,angry,unsatisfied,law of people will roam the streets and costumes and masks and haven' a ball,unsatisfied,unsatisfied
Savee/KL_a14.wav,angry,unsatisfied,and many of his poem's death comes by treen are stronglay of book tha visual image,unsatisfied,satisfied
Savee/KL_a15.wav,angry,unsatisfied,then he would realize there were really things that only he himself could think,unsatisfied,unsatisfied
Savee/KL_d01.wav,disgust,unsatisfied,she ar you dark soo in greasy washwoor o you,unsatisfied,unsatisfied
Savee/KL_d02.wav,disgust,unsatisfied,don't ask me to caeonoili roglivag,unsatisfied,unsatisfied
Savee/KL_d03.wav,disgust,unsatisfied,will you tell me why,unsatisfied,satisfied
Savee/KL_d04.wav,disgust,unsatisfied,please take there's durty tablecloth to the cleanest wone,unsatisfied,unsatisfied
Savee/KL_d05.wav,disgust,unsatisfied,the small boy brewt the warm on the hoop,unsatisfied,satisfied
Savee/KL_d06.wav,disgust,unsatisfied,basket bowl can be an entertainin sport,unsatisfied,satisfied
Savee/KL_d07.wav,disgust,unsatisfied,how good is your endurance,unsatisfied,satisfied
Savee/KL_d08.wav,disgust,unsatisfied,barbed on paper and leaves in a big bomfire,unsatisfied,unsatisfied
Savee/KL_d09.wav,disgust,unsatisfied,dezember and janu nice months to spend in my army,unsatisfied,satisfied
Savee/KL_d10.wav,disgust,unsatisfied,if people were more generous there would be no need for welfare,unsatisfied,unsatisfied
Savee/KL_d11.wav,disgust,unsatisfied,if the farmers rented the rent must be paid,unsatisfied,unsatisfied
Savee/KL_d12.wav,disgust,unsatisfied,laboratory astrophysics,unsatisfied,satisfied
Savee/KL_d13.wav,disgust,unsatisfied,pretty soon a woman came along carring a holy umbrella as a walking stick,unsatisfied,unsatisfied
Savee/KL_d14.wav,disgust,unsatisfied,homarch and hemry profits could a majority over the losses of a few,unsatisfied,unsatisfied
Savee/KL_d15.wav,disgust,unsatisfied,does societ really exist as an anthy over and above the aglomoration of man,unsatisfied,satisfied
Savee/KL_f01.wav,fear,unsatisfied,she had your dark soo an greasy washwor oh you,unsatisfied,unsatisfied
Savee/KL_f02.wav,fear,unsatisfied,don't ask me to carry an oily rock like vat,unsatisfied,unsatisfied
Savee/KL_f03.wav,fear,unsatisfied,will you tell me why,unsatisfied,satisfied
Savee/KL_f04.wav,fear,unsatisfied,colonombulance romedical assistance,unsatisfied,satisfied
Savee/KL_f05.wav,fear,unsatisfied,tornadoes often destroy acres of farmland,unsatisfied,unsatisfied
Savee/KL_f06.wav,fear,unsatisfied,straw harts are of fash in this year,unsatisfied,satisfied
Savee/KL_f07.wav,fear,unsatisfied,that diagram excends only after much study,unsatisfied,unsatisfied
Savee/KL_f08.wav,fear,unsatisfied,special tasorses rescue hostages from kynuples,unsatisfied,satisfied
Savee/KL_f09.wav,fear,unsatisfied,the two fir forgot to come when rore just two fellows,unsatisfied,unsatisfied
Savee/KL_f10.wav,fear,unsatisfied,who robin where are yeur lu lily,unsatisfied,unsatisfied
Savee/KL_f11.wav,fear,unsatisfied,their props were two step laders a cheer and a palm farn,unsatisfied,unsatisfied
Savee/KL_f12.wav,fear,unsatisfied,this is a problem that goes consideral beyond question of salary and tonoeur,unsatisfied,unsatisfied
Savee/KL_f13.wav,fear,unsatisfied,the pulshing glow of a cigarette,unsatisfied,unsatisfied
Savee/KL_f14.wav,fear,unsatisfied,one lookd down on a sea of leaves a brick in wave aflower,unsatisfied,unsatisfied
Savee/KL_f15.wav,fear,unsatisfied,we will achieve a more vivid sense of what is by realizing what is not,unsatisfied,satisfied
Savee/KL_h01.wav,happy,satisfied,she had your dark souit in greasy washwall oh you,satisfied,unsatisfied
Savee/KL_h02.wav,happy,satisfied,don't ask me to carreon oile roglicna,satisfied,unsatisfied
Savee/KL_h03.wav,happy,satisfied,will you tell me why,satisfied,satisfied
Savee/KL_h04.wav,happy,satisfied,those musicians harmolized marberously,satisfied,unsatisfied
Savee/KL_h05.wav,happy,satisfied,the eastern colts is a place of pure pleasure and excitement,satisfied,satisfied
Savee/KL_h06.wav,happy,satisfied,that noise problem goes more annoying each day,satisfied,unsatisfied
Savee/KL_h07.wav,happy,satisfied,porgett dvilman was broseed in too slowly,satisfied,unsatisfied
Savee/KL_h08.wav,happy,satisfied,the voicis was a mirage,satisfied,unsatisfied
Savee/KL_h09.wav,happy,satisfied,are your great higher or lower than nances,satisfied,satisfied
Savee/KL_h10.wav,happy,satisfied,serve the colchal after i add the oil,satisfied,satisfied
Savee/KL_h11.wav,happy,satisfied,by that one feels that magnetic forces are as general as electrical forces,satisfied,unsatisfied
Savee/KL_h12.wav,happy,satisfied,his artistic accomplishments guaranteed him entry to every social gatherine,satisfied,satisfied
Savee/KL_h13.wav,happy,satisfied,he would not carry a brief case,satisfied,unsatisfied
Savee/KL_h14.wav,happy,satisfied,obviously the bridle peer had many adjustments to make in their new situation,satisfied,unsatisfied
Savee/KL_h15.wav,happy,satisfied,both the conditions and the complicity are documented in considerable details,satisfied,satisfied
Savee/KL_n01.wav,neutral,neutral,she had your dark souit in creasy washwar fall yea,neutral,unsatisfied
Savee/KL_n02.wav,neutral,neutral,don't ask me to carry and oilaraglig ba,neutral,unsatisfied
Savee/KL_n03.wav,neutral,neutral,will you tell me why,neutral,satisfied
Savee/KL_n04.wav,neutral,neutral,the best way to learn is to solve extra problems,neutral,unsatisfied
Savee/KL_n05.wav,neutral,neutral,calsio makes borns and teeth strong,neutral,satisfied
Savee/KL_n06.wav,neutral,neutral,cadostropic economic cotbax neglect the pur,neutral,unsatisfied
Savee/KL_n07.wav,neutral,neutral,i'llo lee we are here but rationalize all errors,neutral,unsatisfied
